name,category,date,value
Rupandehi,Rupandehi,2076-01-01,31
Dhanusha,Dhanusha,2076-01-01,20
Ramechhap,Ramechhap,2076-01-01,4
Siraha,Siraha,2076-01-01,17
Siraha,Siraha,2076-01-01,18
Nawalparasi,Nawalparasi,2076-01-01,22
Lalitpur,Lalitpur,2076-01-01,22
Jhapa,Jhapa,2076-01-01,22
Sarlahi,Sarlahi,2076-01-01,8
Morang,Morang,2076-01-01,18
Okhaldhunga,Okhaldhunga,2076-01-01,8
Syangja,Syangja,2076-01-01,27
Chitawan,Chitawan,2076-01-01,37
Nuwakot,Nuwakot,2076-01-01,9
Syangja,Syangja,2076-01-01,28
Tanahun,Tanahun,2076-01-01,20
Kathmandu,Kathmandu,2076-01-01,64
Kathmandu,Kathmandu,2076-01-01,65
Doti,Doti,2076-01-01,3
Rupandehi,Rupandehi,2076-01-01,32
Kathmandu,Kathmandu,2076-01-01,66
Morang,Morang,2076-01-01,19
Kaski,Kaski,2076-01-01,42
Dhanusha,Dhanusha,2076-01-01,21
Kailali,Kailali,2076-01-01,15
Gorkha,Gorkha,2076-01-01,11
Morang,Morang,2076-01-01,20
Kathmandu,Kathmandu,2076-01-01,67
Baglung,Baglung,2076-01-01,5
Nawalparasi,Nawalparasi,2076-01-01,23
Kathmandu,Kathmandu,2076-01-01,68
Bardiya,Bardiya,2076-01-01,6
Bardiya,Bardiya,2076-01-01,7
Dolakha,Dolakha,2076-01-01,3
Kathmandu,Kathmandu,2076-01-01,69
Lalitpur,Lalitpur,2076-01-01,23
Kathmandu,Kathmandu,2076-01-01,70
Chitawan,Chitawan,2076-01-01,38
Dang,Dang,2076-01-01,10
Rasuwa,Rasuwa,2076-01-01,3
Arghakhanchi,Arghakhanchi,2076-01-01,11
Parsa,Parsa,2076-01-01,8
Makwanpur,Makwanpur,2076-01-01,9
Sindhuli,Sindhuli,2076-01-01,4
Solukhumbu,Solukhumbu,2076-01-01,1
Rautahat,Rautahat,2076-01-01,12
Rupandehi,Rupandehi,2076-01-01,33
Ilam,Ilam,2076-01-01,4
Kathmandu,Kathmandu,2076-01-01,71
Nawalparasi,Nawalparasi,2076-01-01,24
Jhapa,Jhapa,2076-01-01,23
Kailali,Kailali,2076-01-01,16
Chitawan,Chitawan,2076-01-01,39
Jhapa,Jhapa,2076-01-01,24
Palpa,Palpa,2076-01-01,8
Dang,Dang,2076-01-01,11
Panchthar,Panchthar,2076-01-01,2
Panchthar,Panchthar,2076-01-01,3
Dolakha,Dolakha,2076-01-01,4
Bardiya,Bardiya,2076-01-01,8
Kathmandu,Kathmandu,2076-01-01,72
Ilam,Ilam,2076-01-01,5
Arghakhanchi,Arghakhanchi,2076-01-01,12
Kathmandu,Kathmandu,2076-01-01,73
Dhanusha,Dhanusha,2076-01-01,22
Dhading,Dhading,2076-01-01,11
Baglung,Baglung,2076-01-01,6
Sunsari,Sunsari,2076-01-01,17
Morang,Morang,2076-01-01,21
Makwanpur,Makwanpur,2076-01-01,10
Arghakhanchi,Arghakhanchi,2076-01-01,13
Baglung,Baglung,2076-01-01,7
Okhaldhunga,Okhaldhunga,2076-01-01,9
Kailali,Kailali,2076-01-01,17
Kaski,Kaski,2076-01-01,43
Lalitpur,Lalitpur,2076-01-01,24
Morang,Morang,2076-01-01,22
Kathmandu,Kathmandu,2076-01-01,74
Kathmandu,Kathmandu,2076-01-01,75
Chitawan,Chitawan,2076-01-01,40
Lalitpur,Lalitpur,2076-01-01,25
Kathmandu,Kathmandu,2076-01-01,76
Parbat,Parbat,2076-01-01,16
Ramechhap,Ramechhap,2076-01-01,5
Sindhupalchok,Sindhupalchok,2076-01-01,6
Kathmandu,Kathmandu,2076-01-01,77
Kathmandu,Kathmandu,2076-01-01,78
Rautahat,Rautahat,2076-01-01,13
Darchula,Darchula,2076-01-01,2
Dang,Dang,2076-01-01,12
Siraha,Siraha,2076-01-01,19
Mahottari,Mahottari,2076-01-01,12
Gorkha,Gorkha,2076-01-01,12
Dang,Dang,2076-01-01,13
Baglung,Baglung,2076-01-01,8
Pyuthan,Pyuthan,2076-01-01,2
Kailali,Kailali,2076-01-01,18
Nawalparasi,Nawalparasi,2076-01-01,25
Kailali,Kailali,2076-01-01,19
Dhanusha,Dhanusha,2076-01-01,23
Rupandehi,Rupandehi,2076-01-01,34
Dhankuta,Dhankuta,2076-01-01,1
Dhanusha,Dhanusha,2076-01-01,24
Sarlahi,Sarlahi,2076-01-01,9
Siraha,Siraha,2076-01-01,20
Kanchanpur,Kanchanpur,2076-01-01,10
Mahottari,Mahottari,2076-01-01,13
Kathmandu,Kathmandu,2076-01-01,79
Nuwakot,Nuwakot,2076-01-01,10
Jhapa,Jhapa,2076-01-01,25
Dadeldhura,Dadeldhura,2076-01-01,3
Lalitpur,Lalitpur,2076-01-01,26
Baglung,Baglung,2076-01-01,9
Kathmandu,Kathmandu,2076-01-01,80
Rupandehi,Rupandehi,2076-01-01,35
Sindhupalchok,Sindhupalchok,2076-01-01,7
Kaski,Kaski,2076-01-01,44
Kaski,Kaski,2076-01-01,45
Nawalparasi,Nawalparasi,2076-01-01,26
Saptari,Saptari,2076-01-01,22
Kathmandu,Kathmandu,2076-01-01,81
Saptari,Saptari,2076-01-01,23
Udayapur,Udayapur,2076-01-01,2
Doti,Doti,2076-01-01,4
Chitawan,Chitawan,2076-01-01,41
Kathmandu,Kathmandu,2076-01-01,82
Kathmandu,Kathmandu,2076-01-01,83
Udayapur,Udayapur,2076-01-01,3
Gorkha,Gorkha,2076-01-01,13
Kathmandu,Kathmandu,2076-01-01,84
Dhading,Dhading,2076-01-01,12
Dhankuta,Dhankuta,2076-01-01,2
Rautahat,Rautahat,2076-01-01,14
Bhaktapur,Bhaktapur,2076-01-01,13
Kathmandu,Kathmandu,2076-01-01,85
Lamjung,Lamjung,2076-01-01,11
Makwanpur,Makwanpur,2076-01-01,11
Rautahat,Rautahat,2076-01-01,15
Bhojpur,Bhojpur,2076-01-01,1
Nawalparasi,Nawalparasi,2076-01-01,27
Bara,Bara,2076-01-01,12
Rupandehi,Rupandehi,2076-01-01,36
Kathmandu,Kathmandu,2076-01-01,86
Parbat,Parbat,2076-01-01,17
Kaski,Kaski,2076-01-01,46
Kathmandu,Kathmandu,2076-01-01,87
Dang,Dang,2076-01-01,14
Dolpa,Dolpa,2076-01-01,2
Rupandehi,Rupandehi,2076-01-01,37
Arghakhanchi,Arghakhanchi,2076-01-01,14
Ramechhap,Ramechhap,2076-01-01,6
Sarlahi,Sarlahi,2076-01-01,10
Sarlahi,Sarlahi,2076-01-01,11
Chitawan,Chitawan,2076-01-01,42
Lalitpur,Lalitpur,2076-01-01,27
Terhathum,Terhathum,2076-01-01,4
Udayapur,Udayapur,2076-01-01,4
Dhanusha,Dhanusha,2076-01-01,25
Chitawan,Chitawan,2076-01-01,43
Chitawan,Chitawan,2076-01-01,44
Chitawan,Chitawan,2076-01-01,45
Saptari,Saptari,2076-01-01,24
Kavrepalanchok,Kavrepalanchok,2076-01-01,13
Nawalparasi,Nawalparasi,2076-01-01,28
Rautahat,Rautahat,2076-01-01,16
Myagdi,Myagdi,2076-01-01,6
Kathmandu,Kathmandu,2076-01-01,88
Tanahun,Tanahun,2076-01-01,21
Kailali,Kailali,2076-01-01,20
Dhading,Dhading,2076-01-01,13
Nawalparasi,Nawalparasi,2076-01-01,29
Gorkha,Gorkha,2076-01-01,14
Siraha,Siraha,2076-01-01,21
Achham,Achham,2076-01-01,5
Kaski,Kaski,2076-01-01,47
Kathmandu,Kathmandu,2076-01-01,89
Kathmandu,Kathmandu,2076-01-01,90
Bara,Bara,2076-01-01,13
Bara,Bara,2076-01-01,14
Kathmandu,Kathmandu,2076-01-01,91
Kathmandu,Kathmandu,2076-01-01,92
Tanahun,Tanahun,2076-01-01,22
Kaski,Kaski,2076-01-01,48
Dolakha,Dolakha,2076-01-01,5
Baitadi,Baitadi,2076-01-01,4
Ramechhap,Ramechhap,2076-01-01,7
Mahottari,Mahottari,2076-01-01,14
Dhanusha,Dhanusha,2076-01-01,26
Morang,Morang,2076-01-01,23
Syangja,Syangja,2076-01-01,29
Kathmandu,Kathmandu,2076-01-01,93
Nuwakot,Nuwakot,2076-01-01,11
Sunsari,Sunsari,2076-01-01,18
Saptari,Saptari,2076-01-01,25
Kavrepalanchok,Kavrepalanchok,2076-01-01,14
Gorkha,Gorkha,2076-01-01,15
Taplejung,Taplejung,2076-01-01,4
Lamjung,Lamjung,2076-01-01,12
Rautahat,Rautahat,2076-01-01,17
Ramechhap,Ramechhap,2076-01-01,8
Kailali,Kailali,2076-01-01,21
Morang,Morang,2076-01-01,24
Taplejung,Taplejung,2076-01-01,5
Sindhupalchok,Sindhupalchok,2076-01-01,8
Gulmi,Gulmi,2076-01-01,12
Parbat,Parbat,2076-01-01,18
Gulmi,Gulmi,2076-01-01,13
Dhanusha,Dhanusha,2076-01-01,27
Dhanusha,Dhanusha,2076-01-01,28
Sunsari,Sunsari,2076-01-01,19
Sarlahi,Sarlahi,2076-01-01,12
Kathmandu,Kathmandu,2076-01-01,94
Makwanpur,Makwanpur,2076-01-01,12
Dang,Dang,2076-01-01,15
Sunsari,Sunsari,2076-01-01,20
Kathmandu,Kathmandu,2076-01-01,95
Dolakha,Dolakha,2076-01-01,6
Tanahun,Tanahun,2076-01-01,23
Sarlahi,Sarlahi,2076-01-01,13
Dhading,Dhading,2076-01-01,14
Kathmandu,Kathmandu,2076-01-01,96
Kathmandu,Kathmandu,2076-01-01,97
Myagdi,Myagdi,2076-01-01,7
Sarlahi,Sarlahi,2076-01-01,14
Nuwakot,Nuwakot,2076-01-01,12
Nawalparasi,Nawalparasi,2076-01-01,30
Mahottari,Mahottari,2076-01-01,15
Morang,Morang,2076-01-01,25
Makwanpur,Makwanpur,2076-01-01,13
Lalitpur,Lalitpur,2076-01-01,28
Bhaktapur,Bhaktapur,2076-01-01,14
Kavrepalanchok,Kavrepalanchok,2076-01-01,15
Lamjung,Lamjung,2076-01-01,13
Dang,Dang,2076-01-01,16
Dhanusha,Dhanusha,2076-01-01,29
Chitawan,Chitawan,2076-01-01,46
Kapilbastu,Kapilbastu,2076-01-01,3
Dhanusha,Dhanusha,2076-01-01,30
Tanahun,Tanahun,2076-01-01,24
Tanahun,Tanahun,2076-01-01,25
Rupandehi,Rupandehi,2076-01-01,38
Dhanusha,Dhanusha,2076-01-01,31
Saptari,Saptari,2076-01-01,26
Rupandehi,Rupandehi,2076-01-01,39
Kathmandu,Kathmandu,2076-01-01,98
Kathmandu,Kathmandu,2076-01-01,99
Kathmandu,Kathmandu,2076-01-01,100
Pyuthan,Pyuthan,2076-01-01,3
Jhapa,Jhapa,2076-01-01,26
Rupandehi,Rupandehi,2076-01-01,40
Morang,Morang,2076-01-01,26
Kaski,Kaski,2076-01-01,49
Surkhet,Surkhet,2076-01-01,4
Kaski,Kaski,2076-01-01,50
Kathmandu,Kathmandu,2076-01-01,101
Lalitpur,Lalitpur,2076-01-01,29
Lalitpur,Lalitpur,2076-01-01,30
Kanchanpur,Kanchanpur,2076-01-01,11
Kavrepalanchok,Kavrepalanchok,2076-01-01,16
Parsa,Parsa,2076-01-01,9
Makwanpur,Makwanpur,2076-01-01,14
Kaski,Kaski,2076-01-01,51
Lalitpur,Lalitpur,2076-01-01,31
Nawalparasi,Nawalparasi,2076-01-01,31
Saptari,Saptari,2076-01-01,27
Bhaktapur,Bhaktapur,2076-01-01,15
Kathmandu,Kathmandu,2076-01-01,102
Nawalparasi,Nawalparasi,2076-01-01,32
Kathmandu,Kathmandu,2076-01-01,103
Chitawan,Chitawan,2076-01-01,47
Kanchanpur,Kanchanpur,2076-01-01,12
Dhading,Dhading,2076-01-01,15
Kaski,Kaski,2076-01-01,52
Gulmi,Gulmi,2076-01-01,14
Rupandehi,Rupandehi,2076-01-01,41
Kathmandu,Kathmandu,2076-01-01,104
Kailali,Kailali,2076-01-01,22
Baglung,Baglung,2076-01-01,10
Kaski,Kaski,2076-01-01,53
Kathmandu,Kathmandu,2076-01-01,105
Dang,Dang,2076-01-01,17
Syangja,Syangja,2076-01-01,30
Baglung,Baglung,2076-01-01,11
Lamjung,Lamjung,2076-01-01,14
Dolakha,Dolakha,2076-01-01,7
Lalitpur,Lalitpur,2076-01-01,32
Chitawan,Chitawan,2076-01-01,48
Lalitpur,Lalitpur,2076-01-01,33
Kanchanpur,Kanchanpur,2076-01-01,13
Dang,Dang,2076-01-01,18
Syangja,Syangja,2076-01-01,31
Siraha,Siraha,2076-01-01,22
Dhading,Dhading,2076-01-01,16
Kathmandu,Kathmandu,2076-01-01,106
Kathmandu,Kathmandu,2076-01-01,107
Baitadi,Baitadi,2076-01-01,5
Jhapa,Jhapa,2076-01-01,27
Sunsari,Sunsari,2076-01-01,21
Lalitpur,Lalitpur,2076-01-01,34
Khotang,Khotang,2076-01-01,4
Rautahat,Rautahat,2076-01-01,18
Dhankuta,Dhankuta,2076-01-01,3
Bara,Bara,2076-01-01,15
Rupandehi,Rupandehi,2076-01-01,42
Morang,Morang,2076-01-01,27
Jhapa,Jhapa,2076-01-01,28
Sarlahi,Sarlahi,2076-01-01,15
Kavrepalanchok,Kavrepalanchok,2076-01-01,17
Bhaktapur,Bhaktapur,2076-01-01,16
Morang,Morang,2076-01-01,28
Nawalparasi,Nawalparasi,2076-01-01,33
Kathmandu,Kathmandu,2076-01-01,108
Rupandehi,Rupandehi,2076-01-01,43
Gulmi,Gulmi,2076-01-01,15
Morang,Morang,2076-01-01,29
Sarlahi,Sarlahi,2076-01-01,16
Lamjung,Lamjung,2076-01-01,15
Sindhuli,Sindhuli,2076-01-01,5
Dhading,Dhading,2076-01-01,17
Bajhang,Bajhang,2076-01-01,4
Kathmandu,Kathmandu,2076-01-01,109
Kathmandu,Kathmandu,2076-01-01,110
Gorkha,Gorkha,2076-01-01,16
Kanchanpur,Kanchanpur,2076-01-01,14
Saptari,Saptari,2076-01-01,28
Kathmandu,Kathmandu,2076-01-01,111
Sarlahi,Sarlahi,2076-01-01,17
Kathmandu,Kathmandu,2076-01-01,112
Kathmandu,Kathmandu,2076-01-01,113
Sunsari,Sunsari,2076-01-01,22
Kailali,Kailali,2076-01-01,23
Bhaktapur,Bhaktapur,2076-01-01,17
Palpa,Palpa,2076-01-01,9
Kailali,Kailali,2076-01-01,24
Tanahun,Tanahun,2076-01-01,26
Bhaktapur,Bhaktapur,2076-01-01,18
Parbat,Parbat,2076-01-01,19
Dang,Dang,2076-01-01,19
Bhaktapur,Bhaktapur,2076-01-01,19
Makwanpur,Makwanpur,2076-01-01,15
Baglung,Baglung,2076-01-01,12
Morang,Morang,2076-01-01,30
Makwanpur,Makwanpur,2076-01-01,16
Bhaktapur,Bhaktapur,2076-01-01,20
Arghakhanchi,Arghakhanchi,2076-01-01,15
Lalitpur,Lalitpur,2076-01-01,35
Lalitpur,Lalitpur,2076-01-01,36
Syangja,Syangja,2076-01-01,32
Arghakhanchi,Arghakhanchi,2076-01-01,16
Lalitpur,Lalitpur,2076-01-01,37
Nawalparasi,Nawalparasi,2076-01-01,34
Syangja,Syangja,2076-01-01,33
Terhathum,Terhathum,2076-01-01,5
Sankhuwasabha,Sankhuwasabha,2076-01-01,2
Tanahun,Tanahun,2076-01-01,27
Tanahun,Tanahun,2076-01-01,28
Kathmandu,Kathmandu,2076-01-01,114
Bhaktapur,Bhaktapur,2076-01-01,21
Ilam,Ilam,2076-01-01,6
Kathmandu,Kathmandu,2076-01-01,115
Gorkha,Gorkha,2076-01-01,17
Morang,Morang,2076-01-01,31
Dolakha,Dolakha,2076-01-01,8
Sindhupalchok,Sindhupalchok,2076-01-01,9
Chitawan,Chitawan,2076-01-01,49
Kavrepalanchok,Kavrepalanchok,2076-01-01,18
Kavrepalanchok,Kavrepalanchok,2076-01-01,19
Sarlahi,Sarlahi,2076-01-01,18
Gulmi,Gulmi,2076-01-01,16
Kaski,Kaski,2076-01-01,54
Kailali,Kailali,2076-01-01,25
Salyan,Salyan,2076-01-01,2
Dang,Dang,2076-01-01,20
Bajura,Bajura,2076-01-01,1
Sunsari,Sunsari,2076-01-01,23
Dang,Dang,2076-01-01,21
Dhanusha,Dhanusha,2076-01-01,32
Kathmandu,Kathmandu,2076-01-01,116
Mustang,Mustang,2076-01-01,1
Mustang,Mustang,2076-01-01,2
Mahottari,Mahottari,2076-01-01,16
Lalitpur,Lalitpur,2076-01-01,38
Sunsari,Sunsari,2076-01-01,24
Dhading,Dhading,2076-01-01,18
Bhaktapur,Bhaktapur,2076-01-01,22
Dang,Dang,2076-01-01,22
Nawalparasi,Nawalparasi,2076-01-01,35
Nawalparasi,Nawalparasi,2076-01-01,36
Rupandehi,Rupandehi,2076-01-01,44
Sarlahi,Sarlahi,2076-01-01,19
Parbat,Parbat,2076-01-01,20
Rolpa,Rolpa,2076-01-01,3
Mahottari,Mahottari,2076-01-01,17
Kathmandu,Kathmandu,2076-01-01,117
Kathmandu,Kathmandu,2076-01-01,118
Sarlahi,Sarlahi,2076-01-01,20
Dhading,Dhading,2076-01-01,19
Tanahun,Tanahun,2076-01-01,29
Baitadi,Baitadi,2076-01-01,6
Kaski,Kaski,2076-01-01,55
Dhanusha,Dhanusha,2076-01-01,33
Tanahun,Tanahun,2076-01-01,30
Jhapa,Jhapa,2076-01-01,29
Ramechhap,Ramechhap,2076-01-01,9
Kaski,Kaski,2076-01-01,56
Rupandehi,Rupandehi,2076-01-01,45
Bhaktapur,Bhaktapur,2076-01-01,23
Gulmi,Gulmi,2076-01-01,17
Kavrepalanchok,Kavrepalanchok,2076-01-01,20
Chitawan,Chitawan,2076-01-01,50
Tanahun,Tanahun,2076-01-01,31
Dhading,Dhading,2076-01-01,20
Kathmandu,Kathmandu,2076-01-01,119
Chitawan,Chitawan,2076-01-01,51
Dhanusha,Dhanusha,2076-01-01,34
Kaski,Kaski,2076-01-01,57
Kathmandu,Kathmandu,2076-01-01,120
Bhaktapur,Bhaktapur,2076-01-01,24
Morang,Morang,2076-01-01,32
Nawalparasi,Nawalparasi,2076-01-01,37
Udayapur,Udayapur,2076-01-01,5
Sunsari,Sunsari,2076-01-01,25
Sunsari,Sunsari,2076-01-01,26
Dhankuta,Dhankuta,2076-01-01,4
Nuwakot,Nuwakot,2076-01-01,13
Parbat,Parbat,2076-01-01,21
Tanahun,Tanahun,2076-01-01,32
Ramechhap,Ramechhap,2076-01-01,10
Palpa,Palpa,2076-01-01,10
Kathmandu,Kathmandu,2076-01-01,121
Sunsari,Sunsari,2076-01-01,27
Bhaktapur,Bhaktapur,2076-01-01,25
Kailali,Kailali,2076-01-01,26
Kathmandu,Kathmandu,2076-01-01,122
Chitawan,Chitawan,2076-01-01,52
Kathmandu,Kathmandu,2076-01-01,123
Morang,Morang,2076-01-01,33
Syangja,Syangja,2076-01-01,34
Sankhuwasabha,Sankhuwasabha,2076-01-01,3
Nuwakot,Nuwakot,2076-01-01,14
Dhading,Dhading,2076-01-01,21
Saptari,Saptari,2076-01-01,29
Makwanpur,Makwanpur,2076-01-01,17
Parsa,Parsa,2076-01-01,10
Ramechhap,Ramechhap,2076-01-01,11
Siraha,Siraha,2076-01-01,23
Saptari,Saptari,2076-01-01,30
Kathmandu,Kathmandu,2076-01-01,124
Gorkha,Gorkha,2076-01-01,18
Gulmi,Gulmi,2076-01-01,18
Sunsari,Sunsari,2076-01-01,28
Bhaktapur,Bhaktapur,2076-01-01,26
Tanahun,Tanahun,2076-01-01,33
Jhapa,Jhapa,2076-01-01,30
Chitawan,Chitawan,2076-01-01,53
Kavrepalanchok,Kavrepalanchok,2076-01-01,21
Lamjung,Lamjung,2076-01-01,16
Dang,Dang,2076-01-01,23
Chitawan,Chitawan,2076-01-01,54
Kathmandu,Kathmandu,2076-01-01,125
Kaski,Kaski,2076-01-01,58
Kathmandu,Kathmandu,2076-01-01,126
Ramechhap,Ramechhap,2076-01-01,12
Kanchanpur,Kanchanpur,2076-01-01,15
Chitawan,Chitawan,2076-01-01,55
Arghakhanchi,Arghakhanchi,2076-01-01,17
Kathmandu,Kathmandu,2076-01-01,127
Ramechhap,Ramechhap,2076-01-01,13
Pyuthan,Pyuthan,2076-01-01,4
Sindhupalchok,Sindhupalchok,2076-01-01,10
Mugu,Mugu,2076-01-01,1
Baglung,Baglung,2076-01-01,13
Palpa,Palpa,2076-01-01,11
Nuwakot,Nuwakot,2076-01-01,15
Kathmandu,Kathmandu,2076-01-01,128
Lalitpur,Lalitpur,2076-01-01,39
Dhading,Dhading,2076-01-01,22
Dhading,Dhading,2076-01-01,23
Dhanusha,Dhanusha,2076-01-01,35
Rupandehi,Rupandehi,2076-01-01,46
Kathmandu,Kathmandu,2076-01-01,129
Terhathum,Terhathum,2076-01-01,6
Sindhupalchok,Sindhupalchok,2076-01-01,11
Lalitpur,Lalitpur,2076-01-01,40
Dang,Dang,2076-01-01,24
Rupandehi,Rupandehi,2076-01-01,47
Rupandehi,Rupandehi,2076-01-01,48
Gulmi,Gulmi,2076-01-01,19
Rupandehi,Rupandehi,2076-01-01,49
Sunsari,Sunsari,2076-01-01,29
Dolakha,Dolakha,2076-01-01,9
Sunsari,Sunsari,2076-01-01,30
Kaski,Kaski,2076-01-01,59
Sunsari,Sunsari,2076-01-01,31
Mahottari,Mahottari,2076-01-01,18
Lalitpur,Lalitpur,2076-01-01,41
Jhapa,Jhapa,2076-01-01,31
Lalitpur,Lalitpur,2076-01-01,42
Kailali,Kailali,2076-01-01,27
Bhaktapur,Bhaktapur,2076-01-01,27
Lalitpur,Lalitpur,2076-01-01,43
Sindhupalchok,Sindhupalchok,2076-01-01,12
Dhankuta,Dhankuta,2076-01-01,5
Palpa,Palpa,2076-01-01,12
Sindhupalchok,Sindhupalchok,2076-01-01,13
Dhanusha,Dhanusha,2076-01-01,36
Dang,Dang,2076-01-01,25
Kailali,Kailali,2076-01-01,28
Gorkha,Gorkha,2076-01-01,19
Gorkha,Gorkha,2076-01-01,20
Gorkha,Gorkha,2076-01-01,21
Sarlahi,Sarlahi,2076-01-01,21
Makwanpur,Makwanpur,2076-01-01,18
Gorkha,Gorkha,2076-01-01,22
Lalitpur,Lalitpur,2076-01-01,44
Syangja,Syangja,2076-01-01,35
Sunsari,Sunsari,2076-01-01,32
Kavrepalanchok,Kavrepalanchok,2076-01-01,22
Rupandehi,Rupandehi,2076-01-01,50
Dhading,Dhading,2076-01-01,24
Bara,Bara,2076-01-01,16
Morang,Morang,2076-01-01,34
Makwanpur,Makwanpur,2076-01-01,19
Lalitpur,Lalitpur,2076-01-01,45
Kailali,Kailali,2076-01-01,29
Kathmandu,Kathmandu,2076-01-01,130
Lalitpur,Lalitpur,2076-01-01,46
Arghakhanchi,Arghakhanchi,2076-01-01,18
Dhanusha,Dhanusha,2076-01-01,37
Parsa,Parsa,2076-01-01,11
Sarlahi,Sarlahi,2076-01-01,22
Dhanusha,Dhanusha,2076-01-01,38
Nawalparasi,Nawalparasi,2076-01-01,38
Kathmandu,Kathmandu,2076-01-01,131
Kaski,Kaski,2076-01-01,60
Jhapa,Jhapa,2076-01-01,32
Dolakha,Dolakha,2076-01-01,10
Sunsari,Sunsari,2076-01-01,33
Lalitpur,Lalitpur,2076-01-01,47
Dhading,Dhading,2076-01-01,25
Nawalparasi,Nawalparasi,2076-01-01,39
Banke,Banke,2076-01-01,8
Banke,Banke,2076-01-01,9
Gulmi,Gulmi,2076-01-01,20
Bhaktapur,Bhaktapur,2076-01-01,28
Makwanpur,Makwanpur,2076-01-01,20
Kathmandu,Kathmandu,2076-01-01,132
Bhaktapur,Bhaktapur,2076-01-01,29
Rautahat,Rautahat,2076-01-01,19
Morang,Morang,2076-01-01,35
Tanahun,Tanahun,2076-01-01,34
Parbat,Parbat,2076-01-01,22
Kanchanpur,Kanchanpur,2076-01-01,16
Parsa,Parsa,2076-01-01,12
Nawalparasi,Nawalparasi,2076-01-01,40
Rupandehi,Rupandehi,2076-01-01,51
Morang,Morang,2076-01-01,36
Kailali,Kailali,2076-01-01,30
Jhapa,Jhapa,2076-01-01,33
Morang,Morang,2076-01-01,37
Syangja,Syangja,2076-01-01,36
Sunsari,Sunsari,2076-01-01,34
Kailali,Kailali,2076-01-01,31
Siraha,Siraha,2076-01-01,24
Bara,Bara,2076-01-01,17
Sindhupalchok,Sindhupalchok,2076-01-01,14
Kapilbastu,Kapilbastu,2076-01-01,4
Chitawan,Chitawan,2076-01-01,56
Kaski,Kaski,2076-01-01,61
Lamjung,Lamjung,2076-01-01,17
Khotang,Khotang,2076-01-01,5
Kailali,Kailali,2076-01-01,32
Khotang,Khotang,2076-01-01,6
Solukhumbu,Solukhumbu,2076-01-01,2
Makwanpur,Makwanpur,2076-01-01,21
Dhanusha,Dhanusha,2076-01-01,39
Achham,Achham,2076-01-01,6
Chitawan,Chitawan,2076-01-01,57
Sarlahi,Sarlahi,2076-01-01,23
Kailali,Kailali,2076-01-01,33
Rolpa,Rolpa,2076-01-01,4
Kathmandu,Kathmandu,2076-01-01,133
Sunsari,Sunsari,2076-01-01,35
Nuwakot,Nuwakot,2076-01-01,16
Bhaktapur,Bhaktapur,2076-01-01,30
Rupandehi,Rupandehi,2076-01-01,52
Kaski,Kaski,2076-01-01,62
Lalitpur,Lalitpur,2076-01-01,48
Kathmandu,Kathmandu,2076-01-01,134
Gorkha,Gorkha,2076-01-01,23
Siraha,Siraha,2076-01-01,25
Syangja,Syangja,2076-01-01,37
Rupandehi,Rupandehi,2076-01-01,53
Baglung,Baglung,2076-01-01,14
Parsa,Parsa,2076-01-01,13
Nawalparasi,Nawalparasi,2076-01-01,41
Sunsari,Sunsari,2076-01-01,36
Kathmandu,Kathmandu,2076-01-01,135
Gulmi,Gulmi,2076-01-01,21
Sarlahi,Sarlahi,2076-01-01,24
Kathmandu,Kathmandu,2076-01-01,136
Sarlahi,Sarlahi,2076-01-01,25
Bhaktapur,Bhaktapur,2076-01-01,31
Kaski,Kaski,2076-01-01,63
Lalitpur,Lalitpur,2076-01-01,49
Jumla,Jumla,2076-01-01,3
Lamjung,Lamjung,2076-01-01,18
Dang,Dang,2076-01-01,26
Ramechhap,Ramechhap,2076-01-01,14
Dolakha,Dolakha,2076-01-01,11
Dhanusha,Dhanusha,2076-01-01,40
Kavrepalanchok,Kavrepalanchok,2076-01-01,23
Kaski,Kaski,2076-01-01,64
Dolakha,Dolakha,2076-01-01,12
Nuwakot,Nuwakot,2076-01-01,17
Kathmandu,Kathmandu,2076-01-01,137
Parsa,Parsa,2076-01-01,14
Kavrepalanchok,Kavrepalanchok,2076-01-01,24
Baglung,Baglung,2076-01-01,15
Solukhumbu,Solukhumbu,2076-01-01,3
Solukhumbu,Solukhumbu,2076-01-01,4
Solukhumbu,Solukhumbu,2076-01-01,5
Rupandehi,Rupandehi,2076-01-01,54
Nuwakot,Nuwakot,2076-01-01,18
Sindhupalchok,Sindhupalchok,2076-01-01,15
Kathmandu,Kathmandu,2076-01-01,138
Gorkha,Gorkha,2076-01-01,24
Udayapur,Udayapur,2076-01-01,6
Jhapa,Jhapa,2076-01-01,34
Kathmandu,Kathmandu,2076-01-01,139
Pyuthan,Pyuthan,2076-01-01,5
Chitawan,Chitawan,2076-01-01,58
Arghakhanchi,Arghakhanchi,2076-01-01,19
Palpa,Palpa,2076-01-01,13
Kathmandu,Kathmandu,2076-01-01,140
Kapilbastu,Kapilbastu,2076-01-01,5
Palpa,Palpa,2076-01-01,14
Palpa,Palpa,2076-01-01,15
Mahottari,Mahottari,2076-01-01,19
Rupandehi,Rupandehi,2076-01-01,55
Parbat,Parbat,2076-01-01,23
Rupandehi,Rupandehi,2076-01-01,56
Chitawan,Chitawan,2076-01-01,59
Palpa,Palpa,2076-01-01,16
Kanchanpur,Kanchanpur,2076-01-01,17
